link,Engine Capacity,Seat Capacity,Colour
https://www.carlist.my/used-cars/2010-toyota-vios-a-1-5-trd-sportivo/6397525,1497 cc,5,White
https://www.carlist.my/used-cars/2013-ford-fiesta-1-5-titanium-sedan/5897676,1498 cc,5,White
https://www.carlist.my/used-cars/2005-toyota-hiace-3-0-window-van/6248342,2986 cc,11,White
https://www.carlist.my/used-cars/2012-isuzu-npr66uph-17ft-wooden-kargo/6296500,4334 cc,3,White
https://www.carlist.my/used-cars/volkswagen-polo-1-6-a-2015-full-service-record-1-lady-owner-only-nice-plate-number-tiptop-condition-view-to-confirm/6330938,1598 cc,5,Grey
https://www.carlist.my/used-cars/2010-honda-accord-2-0-i-vtec-vti-l-sedan-tip-top-condition/6452775,1997 cc,5,Gold
https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-g-hatchback-low-mileage-tip-top/6346155,1298 cc,5,Grey
https://www.carlist.my/used-cars/2007-proton-gen-2-1-6-enhanced-hatchback/6455753,1597 cc,5,Red
https://www.carlist.my/used-cars/2018-mercedes-benz-a250-2-0-amg-hatchback/6266101,1991 cc,5,Silver
https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-se-low-mileage-original-se/6397933,1298 cc,5,Beige
https://www.carlist.my/used-cars/17-mil47k-underwarranty-newplat-pearlwhite-highestspec-cr-v-1-5-vtec-premium-limited-n-rare-in-market-call-me-fast-greatdeal/6445981,1498 cc,5,White
https://www.carlist.my/used-cars/2008-toyota-vios-1-5-s-sedan-well-maintained/6420167,1497 cc,5,White
https://www.carlist.my/used-cars/2017-toyota-vios-1-5-e-sedan-best-deal/6420168,1496 cc,5,Silver
https://www.carlist.my/used-cars/act-yr-2017-bmw-318i-a-40kkm-facelift-warranty-until-2022-m3-body-kit-320i/6067135,1499 cc,5,White
https://www.carlist.my/used-cars/hyundai-santa-fe-2-4-executive-plus-panoramic-sunroof-gps-navigation-2-2/5529539,2359 cc,7,White
https://www.carlist.my/used-cars/2010-toyota-camry-a-2-4-v-well-maintained/6455994,2362 cc,5,Grey
https://www.carlist.my/used-cars/2009-toyota-camry-2-0-g-sedan/6457155,1998 cc,5,Black
https://www.carlist.my/used-cars/2012-kia-forte-2-0-sx-sedan/6457276,1998 cc,5,White
https://www.carlist.my/used-cars/2012-volkswagen-golf-1-4-tsi-hatchback/6457282,1395 cc,5,Black
https://www.carlist.my/used-cars/2010-toyota-hilux-2-5-g-pickup-truck/6457332,2494 cc,5,Gold
https://www.carlist.my/used-cars/2007-toyota-camry-2-4-v-sedan/6457343,2362 cc,5,White
https://www.carlist.my/used-cars/2013-hyundai-elantra-1-8-premium-sedan/6271841,1797 cc,5,White
https://www.carlist.my/used-cars/nissan-almera-impul-1-5-facelift-a-perfect-warranty/6118596,1498 cc,5,Black
https://www.carlist.my/used-cars/2015-kia-cerato-1-6-k3-superpromotion-lastcall-crazy-int/6438018,1591 cc,5,Grey
https://www.carlist.my/used-cars/2012-bmw-520i-a-2-0-best-deal/6455990,1997 cc,5,White
https://www.carlist.my/used-cars/2015-toyota-hilux-a-2-5-g-trd-sportivo-best-deal/6455987,2494 cc,5,Silver
https://www.carlist.my/used-cars/2012-13-bmw-520i-a-2-0-m-sport-best-deal/6455989,1997 cc,5,White
https://www.carlist.my/used-cars/2012-nissan-sylphy-a-2-0-xl-comfort-tip-top-condition/6455998,1997 cc,5,Grey
https://www.carlist.my/used-cars/2010-perodua-myvi-a-1-3-ezi-well-maintained/6456001,1298 cc,5,White
https://www.carlist.my/used-cars/2015-nissan-almera-a-1-5-e-best-deal/6456003,1498 cc,5,White
https://www.carlist.my/used-cars/2018-mercedes-benz-e300-2-0-amg-coupe-2-unit-2unit/6444089,1991 cc,4,Grey
https://www.carlist.my/used-cars/2012-perodua-viva-1-0-a-all-in-good-condition/6457347,989 cc,5,Silver
https://www.carlist.my/used-cars/2004-toyota-vios-1-5-g-m-all-in-good-condition/6457450,1496 cc,5,White
https://www.carlist.my/used-cars/2014-volkswagen-polo-1-6-sedan-1owner-like-new/6409908,1598 cc,5,White
https://www.carlist.my/used-cars/2015-honda-cr-v-2-4-4wd-a-1owner-macam-baru/6366736,2354 cc,5,Grey
https://www.carlist.my/used-cars/2014-toyota-vios-1-5-a-trd-b-kit-43k-mile-only/6379626,1497 cc,5,Silver
https://www.carlist.my/used-cars/2012-honda-accord-2-4-b-kit-1owner-high-spec/6450076,2354 cc,5,White
https://www.carlist.my/used-cars/2003-toyota-altis-1-8-full-leather-careful-owner/6258968,1794 cc,5,Black
https://www.carlist.my/used-cars/2011-toyota-innova-2-0-g-mpv-car-king-tip-top-condition-puchong-dealer-foc-warranty/6457310,1998 cc,8,Silver
https://www.carlist.my/used-cars/2013-proton-exora-1-6-bold-premium-a-turbo/6401822,1561 cc,7,Silver
https://www.carlist.my/used-cars/2016-proton-saga-1-3-premium-cvt-a-facelift/6345967,1332 cc,5,Silver
https://www.carlist.my/used-cars/toyota-vellfire-3-5-v6-mileage-70k-360-camera-v-l-edition-pilot-seat-electronic-seat-power-boot-high-spec-mpv/6343086,3456 cc,7,Black
https://www.carlist.my/used-cars/2008-nissan-grand-livina-1-8-comfort-mpv/6452148,1798 cc,7,Grey
https://www.carlist.my/used-cars/2014-honda-accord-2-0-i-vtec-vti-l-sedan/6452159,1997 cc,5,Grey
https://www.carlist.my/used-cars/2013-proton-exora-1-6-prime-cfe-premium-mpv/6453505,1561 cc,6,Gold
https://www.carlist.my/used-cars/2013-kia-optima-k5-2-0-base-spec-sedan/6362812,1998 cc,5,White
https://www.carlist.my/used-cars/2019-volkswagen-golf-1-4-280-tsi-r-line-hatchback-pre-own-unit/6456749,1395 cc,5,Blue
https://www.carlist.my/used-cars/2019-volkswagen-golf-1-4-280-tsi-r-line-hatchback-pre-own-unit/6456744,1395 cc,5,Black
https://www.carlist.my/used-cars/2005-toyota-hiace-3-0-window-van-diesel-green-engine-year-register-2006/6456748,2986 cc,11,White
https://www.carlist.my/used-cars/2013-volkswagen-passat-1-8-a-cbu-spec-for-u/6387993,1798 cc,5,Black
https://www.carlist.my/used-cars/2007-honda-cr-v-2-0-i-vtec-a/6455927,1997 cc,5,White
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-i-vtec-sedan-car-king-foc-warranty-tip-top-condition-puchong-dealer/6456686,1497 cc,5,Red
https://www.carlist.my/used-cars/2012-toyota-camry-2-0-g-sedan-a-1k-muka/6315149,1998 cc,5,Grey
https://www.carlist.my/used-cars/limited-unit-in-malaysia-2018-bmw-x2-2-0-sdrive20i-m-sport-suv/5958857,1998 cc,5,Gold
https://www.carlist.my/used-cars/2014-perodua-alza-1-5-se-mpv-a-used-car/6431628,1495 cc,7,Purple
https://www.carlist.my/used-cars/2015-kia-cerato-2-0-sedan-a-car-king-condition/6456570,1999 cc,5,Grey
https://www.carlist.my/used-cars/2015-toyota-corolla-altis-1-8-dual-vvti-trd-bodykit-model/5651077,1798 cc,5,Silver
https://www.carlist.my/used-cars/15-mil50k-carking-lk-newcar-1owner-superb-promotion-axia-998-g-offer-fast-deal-cheapest-in-malaysia-call-me-fast/6456323,998 cc,5,Silver
https://www.carlist.my/used-cars/14-full-umwsvc-1owner-carking-no-offroad-hilux-2-5-g-vnt-privatesingle-owner-totally-lknewcar-tiptop-promotion/6456286,2494 cc,5,Silver
https://www.carlist.my/used-cars/2016-hyundai-tucson-2-0-a-sport-6-speed-dual-pan-roof-leather-seats-multimedia-entertainment-system-full-bodykits-front-rear-camera-service-record/5386549,1999 cc,5,Silver
https://www.carlist.my/used-cars/2015-nissan-teana-2-5-xv-a-nfl-leather-seats-bose-sound-system-sunroof-full-nissan-service-record-like-new-condition/5018966,2488 cc,5,White
https://www.carlist.my/used-cars/2016-hyundai-santa-fe-2-4-premium-executive-plus-new-facelift-panaromic-roof-nappa-leather-seats-power-boot-android-player-dvd-tv-local-navi/6439775,2359 cc,7,Black
https://www.carlist.my/used-cars/2017-mazda-cx-5-2-0-skyactiv-g-gls-a-new-facelift-model-leather-seats-mazda-mzd-system-push-start-keyless-full-mazda-service-records/6025558,1998 cc,5,Grey
https://www.carlist.my/used-cars/2011-proton-inspira-1-8l-cvt/6396296,1798 cc,5,Black
https://www.carlist.my/used-cars/2014-nissan-teana-2-0-xe-cvt/6395352,1997 cc,5,White
https://www.carlist.my/used-cars/2013-proton-preve-1-6-cfe-premium-sedan/6376791,1561 cc,5,Yellow
https://www.carlist.my/used-cars/2013-proton-preve-1-6-cfe-premium-sedan/6377033,1561 cc,5,Blue
https://www.carlist.my/used-cars/2013-nissan-serena-a-2-0-s-hybrid-high-way-star-best-deal/6434172,1997 cc,8,Silver
https://www.carlist.my/used-cars/2013-honda-cr-v-2-0-i-vtec-suv-best-deal/6418820,1997 cc,5,White
https://www.carlist.my/used-cars/2009-toyota-wish-1-8-x-mpv-well-maintained/6418813,1797 cc,7,Silver
https://www.carlist.my/used-cars/2009-mercedes-benz-s350-3-5-sedan-well-maintained/6418815,3498 cc,5,Black
https://www.carlist.my/used-cars/2015-toyota-corolla-altis-1-8-g-sedan-best-deal/6418798,1798 cc,5,Black
https://www.carlist.my/used-cars/2015-mercedes-benz-c200-2-0-avantgarde-sedan-best-deal/6418795,1991 cc,5,Black
https://www.carlist.my/used-cars/2007-perodua-kelisa-989-se-ezs-hatchback-rare-units-high-trade-in-value-high-loan-value-call-now/6407739,989 cc,5,Black
https://www.carlist.my/used-cars/2014-mercedes-benz-a250-2-0-sport-hatchback-otr-price-local-amg-spec-13k-km-only/5929432,1991 cc,5,Grey
https://www.carlist.my/used-cars/2016-toyota-alphard-2-5-s-c-modellista-kit-moonroof-power-boot-pilot-seat-sc-model-2017/6144756,2493 cc,7,Black
https://www.carlist.my/used-cars/2010-perodua-viva-989-ezi-elite-hatchback-one-lady-owner-low-mileage-cheap-sell/6456033,989 cc,5,White
https://www.carlist.my/used-cars/toyota-estima-3-0-aeras-a-1-dato-owner-interior-like-new-non-smoke-excellent-condition/6108921,2994 cc,7,Black
https://www.carlist.my/used-cars/kia-sportage-2-0-gt-line-suv-car-king/6455274,1999 cc,5,Red
https://www.carlist.my/used-cars/2008-volkswagen-touareg-3-6-facelift-92k-mil-tiptop/6307562,3597 cc,5,Black
https://www.carlist.my/used-cars/2018-volkswagen-tiguan-1-4-comfort-line-f-service-record/6365494,1395 cc,5,Silver
https://www.carlist.my/used-cars/2017-nissan-x-trail-x-trail-2-5-a-full-impul-body-kit-rim/6280610,2488 cc,7,Brown
https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-a-hatchback-ture-year-tip-top-condition-like-new/6383067,1495 cc,5,Silver
https://www.carlist.my/used-cars/2005-toyota-harrier-2-4-240g-premium-l-ture-year-panaromic-roof-2-elec-seats-tip-top-condition/6299759,2362 cc,5,Black
https://www.carlist.my/used-cars/2011-audi-a8-l-tfsi-quattro-3-0-76k-mil-uk/5925758,2995 cc,4,Grey
https://www.carlist.my/used-cars/2012-lexus-rx270-rx-270-2-7-japan-spec-facelift/5870737,2672 cc,5,Black
https://www.carlist.my/used-cars/2015-toyota-camry-2-5-hybrid/6455250,2494 cc,5,Grey
https://www.carlist.my/used-cars/2017-perodua-myvi-1-5-se-hatchback/6434515,1495 cc,5,Beige
https://www.carlist.my/used-cars/2008-toyota-alphard-3-0-g-mpv-8-seat-tiptop-condition-1-owner-only/6373531,2994 cc,7,Black
https://www.carlist.my/used-cars/hyundai-tucson-2-0-sport-facelift-a-gls/5921275,1999 cc,5,White
https://www.carlist.my/used-cars/2010-nissan-navara-2-5-le-a-all-in-good-condition/6444838,2488 cc,5,Silver
https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-se-a-tip-top-condition/6451883,1495 cc,5,Blue
https://www.carlist.my/used-cars/2015-honda-city-1-5-e-a-low-mileage/6451896,1497 cc,5,White
https://www.carlist.my/used-cars/2014-perodua-alza-1-5-advance-a-vy-good-condition/6451931,1495 cc,7,White
https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-a-tip-top-condition/6451949,1495 cc,5,Yellow
https://www.carlist.my/used-cars/2010-proton-satria-neo-1-6-a-tip-top-condition/6451962,1597 cc,5,Grey
https://www.carlist.my/used-cars/2010-mitsubishi-triton-2-5-a-tip-top-condition/6451979,2477 cc,5,White
https://www.carlist.my/used-cars/2014-perodua-alza-1-5-m-vy-good-condition/6452000,1495 cc,7,Black
https://www.carlist.my/used-cars/2008-naza-citra-2-0-gls-a-vy-good-condition/6452012,1975 cc,7,Black
https://www.carlist.my/used-cars/2005-toyota-vios-1-5-g-sedan/6452060,1496 cc,5,Silver
https://www.carlist.my/used-cars/1999-toyota-harrier-3-0-a-big-big-offer/6452075,2994 cc,5,Silver
https://www.carlist.my/used-cars/2005-toyota-harrier-2-4-240g-premium-l-suv/6452877,2362 cc,5,Grey
https://www.carlist.my/used-cars/2017-perodua-alza-1-5-s-mpv/6379356,1495 cc,7,White
https://www.carlist.my/used-cars/2012-proton-saga-1-3-flx-standard-sedan/6430649,1332 cc,5,Black
https://www.carlist.my/used-cars/2013-lexus-es250-2-5-luxury-full-service-record-free-2-years-warranty-free-2-years-service-by-authorized-service-center/6362712,2494 cc,5,Brown
https://www.carlist.my/used-cars/2014-nissan-almera-1-5-e-sedan/6455434,1498 cc,5,
https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-se-hatchback/6433244,1298 cc,5,Purple
https://www.carlist.my/used-cars/2016-mercedes-benz-a250-2-0-sport-hatchback-powerful-turbo-engine-1vip-owner-nice-number-plate-mbm-warranty-till-2020/6303322,1991 cc,5,Grey
https://www.carlist.my/used-cars/2008-mercedes-benz-cls350-cls350-3-5-cgi-jagabaik/6416430,3498 cc,4,Silver
https://www.carlist.my/used-cars/2011-2012-hyundai-sonata-2-0-gls-a-premium-selection/6455505,1998 cc,5,White
https://www.carlist.my/used-cars/genuine-year-make-2010-nissan-latio-1-6-st-l-sport-hatchback/6407345,1598 cc,5,Silver
https://www.carlist.my/used-cars/2013-volkswagen-polo-1-6-sedan-very-nice-condition-promotion-price/6373826,1598 cc,5,Silver
https://www.carlist.my/used-cars/2012-volkswagen-polo-1-6-sedan-tiptop-condition-promotion-price/6404758,1598 cc,5,White
https://www.carlist.my/used-cars/honda-jazz-1-5-vtec-facelift-a-below-market/6430535,1497 cc,5,Blue
https://www.carlist.my/used-cars/2013-kia-forte-1-6-sx-sedan-a-6-speed-tip-top-like-new/6129954,1591 cc,5,Silver
https://www.carlist.my/used-cars/2016-porsche-911-3-0-carrera-4s-coupe/6407647,2981 cc,4,Blue
https://www.carlist.my/used-cars/muka-1k-free-warranty-free-siap-ptong-nama-betul-2011-tak-tipu-honda-civic-fd-1-8-s-i-vtec/6307632,1799 cc,5,Black
https://www.carlist.my/used-cars/2017-mercedes-benz-c200-2-0-amg-convertible/6454625,1991 cc,4,Silver
https://www.carlist.my/used-cars/2016-mercedes-benz-e300-2-1-diesel-hybrid-f-service/6452869,2143 cc,5,White
https://www.carlist.my/used-cars/2013-hyundai-santa-fe-2-4-theta-ii-premium-plus-a-panaromic-roof-year-end-sales/6360950,2359 cc,7,White
https://www.carlist.my/used-cars/proton-exora-1-6-a-bold-cfe-premium-mpv-nice-no-plate-4949-one-owner-full-spec-service-on-time-accident-free-high-loan-must-view/6378347,1561 cc,7,White
https://www.carlist.my/used-cars/kia-forte-1-6-a-sx-sedan-one-owner-full-bodykit-cd-dvd-gps-player-accident-free-high-loan-tip-top-condition-must-view/6436360,1591 cc,5,White
https://www.carlist.my/used-cars/13-vnt-intercoolert-oripaint-carking-hilux-2-5-g-vnt-no-offroad-1-owner-call-me-fast-great-deal-promotion/6454166,2494 cc,5,Silver
https://www.carlist.my/used-cars/07-ladyown-pearlwhite-highspec-carking-myvi-1-3-ezi-greatdeal-view-to-trust-offer/6454156,1298 cc,5,White
https://www.carlist.my/used-cars/14-mil70k-fulsvc-ford-hajiown-bigrim-limited-blue-ranger-2-2-xlt-hi-rider-pickup-4x4-superb-cond-ori-paint-greatdeal-call-me-fast/6449547,2198 cc,5,Blue
https://www.carlist.my/used-cars/2018-bmw-330e-2-0-m-sports-f30-under-warranty/6432054,1998 cc,5,Blue
https://www.carlist.my/used-cars/2018-bmw-x5-hybrid-2-0-m-sports-xdrive40e-u-wrnty/6403684,1997 cc,5,Grey
https://www.carlist.my/used-cars/2016-mercedes-benz-e300-2-1-diesel-hybrid-battery-u-wrrnty-until-2023/6453107,2143 cc,5,White
https://www.carlist.my/used-cars/2012-land-rover-range-rover-5-0-supercharged-autobiography-suv/6399147,5000 cc,5,Brown
https://www.carlist.my/used-cars/2017-mercedes-benz-c350-e-2-0-avantgarde-a-reg-2017-one-director-owner-f-service-record-mileage-done-10k-km-m-benz-warranty-until-april-2021/6391244,1991 cc,5,White
https://www.carlist.my/used-cars/2010-toyota-vellfire-2-4-z-platinum-a-reg-2013-one-careful-owner-2-power-door-power-boot-reverse-camera-18-sport-rims/6183638,2362 cc,7,Black
https://www.carlist.my/used-cars/2015-bmw-316i-1-6cc-f30-model-a-reg-2015-careful-owner-full-service-record-low-mileage-done-101k-km-free-1-year-warranty-of-engine-gearbox/6453990,1598 cc,5,White
https://www.carlist.my/used-cars/2016-perodua-axia-998-g-hatchback/6451217,998 cc,5,Blue
https://www.carlist.my/used-cars/2015-kia-optima-k5-2-0-base-spec-sedan/6453891,1999 cc,5,White
https://www.carlist.my/used-cars/2013-kia-optima-k5-2-0-sedan-best-deal/6352090,1998 cc,5,White
https://www.carlist.my/used-cars/2016-mazda-3-a-2-0-skyactiv-g-best-deal/6430879,1998 cc,5,Grey
https://www.carlist.my/used-cars/2012-toyota-corolla-altis-1-8-g-sedan-well-maintained/6352075,1798 cc,5,White
https://www.carlist.my/used-cars/2015-mitsubishi-triton-2-5-vgt-adventure-pickup-truck/6438973,2477 cc,5,Red
https://www.carlist.my/used-cars/2003-proton-wira-1-3-gli-m-aeroback/5338372,1299 cc,5,Gold
https://www.carlist.my/used-cars/proton-saga-1-3-flx-executive-a-2012-1-owner-only-full-set-bodykit-tiptop-condition-view-to-confirm/6367066,1332 cc,5,Bronze
https://www.carlist.my/used-cars/honda-accord-2-4-i-vtec-vti-l-a-2015-director-owner-use-only-original-leather-seat-full-set-bodykit-tiptop-condition-view-to-confirm/6333407,2356 cc,5,Grey
https://www.carlist.my/used-cars/mazda-cx-7-2-3-4wd-a-2012-1-director-owner-only-original-leather-seat-tiptop-condition-view-to-confirm/6219248,2261 cc,5,White
https://www.carlist.my/used-cars/one-owner-accident-free-nice-condition-clean-interior-2009-10-mitsubishi-triton-2-5-m-lite-4x2-pickup-truck/6453517,2477 cc,5,Silver
https://www.carlist.my/used-cars/year-made-2014-toyota-vios-1-5-g-a-trd-bodykits/6360504,1497 cc,5,Grey
https://www.carlist.my/used-cars/2014-hyundai-i40-2-0-gdi-plus-sedan-free-warranty/6264074,1999 cc,5,Silver
https://www.carlist.my/used-cars/2018-bmw-x5-hybrid-2-0-m-sports-f-service-u-wrnty/6406969,1997 cc,5,Grey
https://www.carlist.my/used-cars/2018-mazda-cx-9-cx9-2-5-f-service-u-warranty/6212135,2488 cc,7,White
https://www.carlist.my/used-cars/2016-porsche-macan-2-0-full-service-record-and-extended-warranty/6449132,1984 cc,5,Black
https://www.carlist.my/used-cars/mini-cooper-twin-turbo-warranty-2020-a-2016-push-start-digital-screen-new-facelift-model-full-leather-seats-low-mileage-only-3xkm-one-datin-owner/6283531,1499 cc,5,Black
https://www.carlist.my/used-cars/2007-nissan-serena-2-0-high-way-star-mpv/6452325,1998 cc,7,Gold
https://www.carlist.my/used-cars/2007-bmw-523i-2-5-base-spec-sedan/6452412,2497 cc,5,Black
https://www.carlist.my/used-cars/2001-mercedes-benz-c180-2-0-avantgarde-sedan/6452426,1998 cc,5,Silver
https://www.carlist.my/used-cars/2016-honda-hr-v-1-8-i-vtec-e-suv/6452689,1799 cc,5,White
https://www.carlist.my/used-cars/2012-bmw-x1-2-0-sdrive20i-suv/6452730,1997 cc,5,Red
https://www.carlist.my/used-cars/2005-toyota-avanza-1-3-auto-mpv/6452290,1298 cc,7,Gold
https://www.carlist.my/used-cars/proton-exora-1-6-a-bold-cfe-premium-mpv-nice-no-plate-4949-one-owner-full-spec-service-on-time-accident-free-high-loan-must-view/6378331,1561 cc,7,White
https://www.carlist.my/used-cars/2011-hyundai-tucson-2-0-premium-panaromic/6362350,1998 cc,5,Silver
https://www.carlist.my/used-cars/2018-bmw-330e-2-0-m-sport-sedan-under-warranty-m-sport-suspension-low-mileage-with-sunroof-reverse-camera-with-local-gps-f30/6452890,1998 cc,5,White
https://www.carlist.my/used-cars/2012-ferrari-458-italia-4-5-coupe/6234355,4497 cc,2,Yellow
https://www.carlist.my/used-cars/2014-nissan-grand-livina-1-6-comfort-a-leather-seat-impul-body-kit/6452793,1598 cc,7,Silver
https://www.carlist.my/used-cars/2019-volkswagen-passat-2-0-380-tsi-highline-pre-reg/5794482,1984 cc,5,White
https://www.carlist.my/used-cars/honda-accord-2-0-a-high-grade-premium-model/6429091,1997 cc,5,Blue
https://www.carlist.my/used-cars/2015-bmw-328i-2-0-m-sport-local-m-performance-under-warranty-till-2020-full-service-record-40k-km-mileage-2016/6439314,1997 cc,5,Blue
https://www.carlist.my/used-cars/2011-toyota-innova-2-0-g-mpv-reverse-camera-2012-facelift/5922838,1998 cc,8,Green
https://www.carlist.my/used-cars/2015-toyota-vellfire-2-5-z-g-modellista-sunroof-power-boot-pilot-seat-4cam-2016-2017/6452641,2493 cc,7,White
https://www.carlist.my/used-cars/2019-volkswagen-golf-1-4-280-tsi-r-line-pre-own/6452642,1395 cc,5,Blue
https://www.carlist.my/used-cars/2019-volkswagen-golf-1-4-280-tsi-r-line-pre-own/6452631,1395 cc,5,Blue
https://www.carlist.my/used-cars/2013-mercedes-benz-c200-1-8-cgi-facelift-7g-tronic-full-service-record-36k-km-w204-2014-2012/6452611,1796 cc,5,Silver
