make,id,model,year,mileage_kms,transmission,price,engine_capacity,seat_capacity,colour,power_hp,peak_torque_nm,fuel_tanks_litres,dimension
Honda,6604607,City,2014,82500,Automatic,47800.0,1497,5,Grey,120.0,145.0,42.0,11000.63475
Mitsubishi,6450024,Triton,2011,92500,Manual,25500.0,2477,5,Black,75.0,149.0,75.0,15103.94375
Proton,6525657,Iriz,2016,22500,Automatic,27900.0,1597,5,Grey,109.0,150.0,40.0,10489.872959999999
Perodua,6222289,Myvi,2008,87500,Automatic,13500.0,1298,5,Green,87.0,116.0,40.0,9600.39
Perodua,6474303,Myvi,2014,52500,Automatic,27600.0,1298,5,Purple,91.0,117.0,40.0,9492.24825
Toyota,6563784,Alphard,2008,92500,Automatic,82800.0,2362,7,White,159.0,220.0,70.0,16904.547
Honda,6604437,Civic,2018,47500,Automatic,99800.0,1498,5,Silver,173.0,220.0,47.0,11794.387920000001
Mazda,6308058,6,2011,72500,Automatic,36800.0,2488,5,White,170.0,226.0,64.0,12290.723999999998
Honda,6547377,City,2005,97500,Automatic,14800.0,1497,5,Silver,90.0,131.0,42.0,11017.3635
Suzuki,6526345,Swift,2013,92500,Automatic,31718.0,1372,5,Silver,95.0,130.0,42.0,9853.8825
Audi,5999784,A4,2012,72500,Automatic,61800.0,1798,5,Black,160.0,250.0,65.0,12254.616506
Mazda,6263881,8,2010,72500,Automatic,51999.0,2260,8,White,163.0,203.0,68.0,15149.835
Toyota,6348076,Vios,2013,62500,Automatic,39900.0,1497,5,Brown,109.0,141.0,42.0,10672.6
Toyota,6598755,Corolla Altis,2012,87500,Automatic,44800.0,1798,5,White,140.0,173.0,55.0,11705.936000000002
Honda,6546224,Accord,2007,87500,Automatic,22999.0,1998,5,Silver,204.0,186.0,65.0,12790.323
Perodua,6604540,Axia,2016,72500,Automatic,24800.0,998,5,Unknown,67.0,90.0,33.0,8904.168
Volkswagen,6561998,Passat,2011,92500,Automatic,36000.0,1798,5,Blue,160.0,250.0,70.0,12758.9826
BMW,6536412,330i,2016,52500,Automatic,137500.0,1998,5,Black,184.0,290.0,60.0,11989.828727
BMW,6145128,X6,2011,57500,Automatic,168888.0,4395,4,Blue,555.0,680.0,85.0,16340.792519999999
Mitsubishi,6604547,Lancer,2015,42500,Automatic,69888.0,1998,5,White,150.0,197.0,59.0,11984.368
Subaru,6395333,XV,2016,52500,Automatic,73800.0,1995,5,Silver,150.0,196.0,60.0,12792.415
Honda,6546197,Accord,2009,77500,Automatic,33999.0,1997,5,Grey,156.0,189.0,70.0,13457.199375
Perodua,6319298,Myvi,2015,77500,Manual,22988.0,1298,5,Silver,91.0,117.0,40.0,9658.91475
Lexus,6585228,ES250,2015,72500,Automatic,116888.0,2494,5,White,184.0,235.0,65.0,12970.685
Toyota,6579684,Vios,2006,97500,Automatic,16800.0,1496,5,Black,109.0,142.0,45.0,10422.512625
Ford,6546173,Focus,2013,57500,Automatic,34999.0,1999,5,Red,170.0,202.0,55.0,11653.222271999999
BMW,6424779,525i,2006,82500,Automatic,31999.0,2494,5,Black,192.0,245.0,70.0,13118.761448000001
BMW,6233157,X5,2007,72500,Automatic,28999.0,2996,5,Blue,272.0,315.0,85.0,16569.993012
BMW,6546147,320d,2012,57500,Automatic,76999.0,1995,5,Silver,184.0,380.0,61.0,11698.847167
BMW,6361747,528i,2012,52500,Automatic,109999.0,1997,5,Black,245.0,350.0,55.0,13340.17296
BMW,6330720,520d,2013,57500,Automatic,91999.0,1995,5,Black,184.0,380.0,70.0,15018.452784000001
BMW,6560559,745Li,2004,87500,Automatic,28999.0,4398,4,White,333.0,450.0,55.0,14570.191116
BMW,6424626,523i,2009,77500,Automatic,40999.0,2497,5,Black,190.0,230.0,70.0,13118.761448000001
Proton,6502974,Inspira,2012,77500,Automatic,31800.0,1998,5,Yellow,150.0,197.0,59.0,11984.368
BMW,6060228,750Li,2008,87500,Automatic,56999.0,4799,5,Gold,367.0,490.0,88.0,14618.079672
Honda,6533387,Stream,2012,87500,Automatic,61800.0,1799,7,White,140.0,174.0,55.0,11967.80175
Audi,6025647,A4,2012,77500,Automatic,61999.0,1798,5,Black,160.0,250.0,65.0,12254.616506
Audi,6422162,A6,2013,52500,Automatic,65999.0,1984,5,Gold,213.0,350.0,73.0,13401.58305
Perodua,6496075,Alza,2014,42500,Automatic,36300.0,1495,7,White,103.0,136.0,42.0,11615.157
MINI,5949212,5 Door,2018,2500,Automatic,224000.0,1998,5,Red,192.0,280.0,44.0,9856.204875
Audi,6262986,S6,2013,42500,Automatic,199999.0,3993,5,Black,420.0,550.0,55.0,13306.59936
BMW,6520114,330i,2019,2500,Automatic,276800.0,1998,5,White,258.0,400.0,59.0,12345.797204999999
Honda,6596285,HR-V,2019,2500,Automatic,88700.0,1799,5,Blue,143.0,172.0,50.0,12326.15604
Mercedes-Benz,6531969,GLA250,2014,67500,Automatic,143700.0,1991,5,Black,211.0,350.0,56.0,11904.592392
Perodua,6555755,Myvi,2017,52500,Automatic,35700.0,1495,5,Silver,103.0,136.0,40.0,9632.77425
BMW,6239023,328i,2012,87500,Automatic,91800.0,1997,5,Red,245.0,350.0,60.0,11966.537456
Perodua,6575470,Myvi,2006,92500,Automatic,14500.0,1298,5,Black,87.0,116.0,40.0,9600.39
Honda,6602407,Accord,2011,82500,Automatic,55888.0,2354,5,Silver,181.0,222.0,70.0,13457.199375
Volkswagen,6587610,Polo,2016,47500,Automatic,25800.0,1598,5,Grey,105.0,153.0,45.0,9702.46562
Honda,6604425,Civic,2017,77500,Automatic,91800.0,1498,5,White,173.0,220.0,47.0,11794.387920000001
Volvo,6604359,XC90,2017,67500,Automatic,238888.0,1969,7,Black,320.0,400.0,70.0,17213.1696
Kia,6604322,Optima K5,2014,77500,Automatic,53888.0,1999,5,White,165.0,198.0,70.0,12965.1558
BMW,6604328,118i,2015,72500,Automatic,69888.0,1598,5,White,170.0,250.0,52.0,10844.87306
Honda,6604282,HR-V,2018,62500,Automatic,69888.0,1799,5,White,143.0,172.0,50.0,12212.39364
BMW,6604307,528i,2012,77500,Automatic,113888.0,1997,5,White,245.0,350.0,55.0,13340.17296
BMW,6604276,118i,2015,27500,Automatic,73888.0,1598,5,Grey,170.0,250.0,52.0,10844.87306
Nissan,6604259,Murano,2006,107500,Automatic,25888.0,2488,5,Black,163.0,245.0,82.0,15110.406
Lexus,6575473,ES250,2014,97500,Automatic,126000.0,2494,5,Black,184.0,235.0,65.0,12931.1
BMW,6230530,X5,2016,57500,Automatic,216000.0,1997,5,White,245.0,350.0,85.0,16684.497816
Proton,6604183,Exora,2012,77500,Automatic,27999.0,1561,7,Beige,140.0,205.0,55.0,14047.015248
Ferrari,6485493,458 Italia,2010,42500,Automatic,828000.0,4497,2,Red,570.0,540.0,86.0,10636.553187000001
Toyota,6604143,Estima,2010,97500,Automatic,89999.0,2362,7,Black,170.0,223.0,65.0,15061.095
Perodua,6560945,Myvi,2010,72500,Manual,13800.0,1298,5,White,87.0,116.0,40.0,9677.8125
Nissan,6604116,Serena,2019,22500,Automatic,101800.0,1997,7,Silver,150.0,200.0,55.0,15479.127
Mercedes-Benz,6578715,C300,2018,2500,Automatic,309888.0,1991,4,Black,245.0,370.0,55.0,11916.7323
Proton,6535323,Waja,2007,132500,Automatic,10800.0,1597,5,Red,111.0,148.0,55.0,11032.122
Proton,6532248,Saga,2013,62500,Automatic,18800.0,1597,5,White,109.0,150.0,40.0,10924.3008
Kia,6432286,Sportage,2009,87500,Automatic,18800.0,1975,5,Brown,141.0,184.0,58.0,13271.85
Honda,6604032,HR-V,2018,62500,Automatic,69900.0,1799,5,White,143.0,172.0,50.0,12212.39364
Honda,6490454,Accord,2006,127500,Automatic,18888.0,2354,5,Black,170.0,218.0,65.0,12790.323
BMW,5935104,X1,2012,72500,Automatic,59800.0,1995,5,Silver,150.0,200.0,63.0,12372.81114
Mercedes-Benz,6576637,E300,2019,2500,Automatic,350888.0,1991,5,Silver,261.0,370.0,66.0,13384.337328
Toyota,6509800,Unser,2004,197500,Manual,14800.0,1781,7,Unknown,83.0,147.0,55.0,14075.05275
Nissan,6462650,X-Trail,2003,92500,Automatic,15800.0,1998,5,Unknown,150.0,200.0,60.0,13333.25125
Volkswagen,6510690,Golf,2012,62500,Automatic,42800.0,1390,5,Unknown,160.0,240.0,55.0,11339.113968000001
Proton,6388901,Preve,2014,72500,Automatic,28800.0,1561,5,Blue,140.0,205.0,50.0,12365.428152
Proton,6389329,Preve,2014,62500,Automatic,28800.0,1561,5,Silver,140.0,205.0,50.0,12365.428152
Ford,6603918,Fiesta,2013,52500,Automatic,22888.0,1596,5,Red,120.0,152.0,42.0,10032.8025
Toyota,6584835,Vellfire,2014,57500,Automatic,119900.0,3456,7,Black,280.0,344.0,65.0,16843.869
Toyota,6058797,Vellfire,2012,97500,Automatic,88000.0,2362,7,Grey,170.0,224.0,65.0,17008.04
Honda,6348148,HR-V,2017,27500,Automatic,77900.0,1799,5,Silver,143.0,172.0,50.0,12212.39364
BMW,6561011,X3,2016,32500,Automatic,149800.0,1997,5,White,184.0,270.0,67.0,14698.972925999999
Mercedes-Benz,6402853,ML350,2009,32500,Automatic,129999.0,3498,5,Black,272.0,350.0,108.0,16582.731165
Volkswagen,6521295,Beetle,2013,67500,Automatic,63800.0,1390,4,White,160.0,240.0,55.0,11493.651264
Mitsubishi,6538888,ASX,2014,47500,Automatic,55800.0,1998,5,Grey,150.0,197.0,63.0,12277.47225
Audi,6187702,Q5,2012,72500,Automatic,57800.0,1984,5,White,211.0,350.0,75.0,14385.26556
Honda,6232444,Civic,2012,72500,Automatic,48888.0,1799,5,White,140.0,174.0,50.0,11433.6495
Nissan,6271686,Almera,2014,42500,Automatic,26888.0,1498,5,Grey,102.0,139.0,41.0,11325.56625
Proton,6232611,Preve,2013,72500,Automatic,15888.0,1597,5,Gold,109.0,150.0,50.0,12365.428152
Toyota,6257310,Harrier,2001,107500,Automatic,15888.0,2362,5,White,160.0,220.0,55.0,13866.3858
Mercedes-Benz,6603547,E250 CGI,2012,52500,Automatic,93800.0,1796,5,Grey,204.0,310.0,80.0,14830.074788
Toyota,6603000,Avanza,2007,90000,Automatic,22800.0,1298,7,Green,92.0,120.0,45.0,11211.628999999999
Proton,6603006,Preve,2014,90000,Manual,29800.0,1597,5,Blue,109.0,150.0,50.0,12365.428152
Nissan,6603873,Teana,2015,60000,Automatic,76800.0,2488,5,Unknown,173.0,234.0,65.0,13275.23175
Toyota,6603416,Mark X,2014,72500,Automatic,128800.0,2499,5,Black,203.0,243.0,55.0,12235.16875
Honda,6603290,City,2014,107500,Automatic,47800.0,1497,5,White,120.0,145.0,42.0,11000.63475
Honda,6603271,City,2014,107500,Automatic,51800.0,1497,5,White,120.0,145.0,40.0,11115.6066
Toyota,6452097,Avanza,2009,95000,Automatic,24800.0,1495,7,White,109.0,141.0,45.0,11417.858999999999
BMW,6363654,520i,2016,77500,Automatic,168800.0,1997,5,White,184.0,270.0,70.0,13343.70324
Toyota,6584901,Corolla Altis,2014,97500,Automatic,63999.0,1798,5,Silver,139.0,173.0,55.0,11979.4752
Nissan,6587868,Grand Livina,2010,80000,Automatic,27900.0,1598,7,Grey,105.0,150.0,52.0,11876.982
Audi,6603845,A5,2013,62500,Automatic,109999.0,1984,4,Blue,211.0,350.0,55.0,11764.556999999999
Porsche,6603829,Cayman,2008,57500,Automatic,106999.0,2687,2,Red,245.0,273.0,64.0,10202.674004999999
Peugeot,6343390,408,2016,82500,Automatic,23800.0,1598,5,Silver,166.0,245.0,53.0,12863.76
Peugeot,6375264,208,2017,62500,Automatic,33800.0,1199,5,Black,111.0,205.0,50.0,10066.8971
Toyota,6463717,Fortuner,2011,92500,Automatic,49800.0,2694,7,Silver,160.0,241.0,65.0,13376.055
Renault,6507421,Megane,2011,82500,Manual,73800.0,1998,5,Yellow,253.0,340.0,60.0,11400.43212
Mercedes-Benz,6018325,CLK200K,2006,97500,Automatic,46800.0,1796,4,White,163.0,240.0,62.0,11403.07956
Audi,6326105,A5,2011,62500,Automatic,69800.0,1984,4,Black,211.0,350.0,55.0,11764.556999999999
Perodua,6603836,Viva,2011,62500,Automatic,12800.0,989,5,Silver,61.0,90.0,36.0,8067.88125
Isuzu,6603478,D-Max,2017,47500,Automatic,67999.0,2999,5,Grey,177.0,380.0,76.0,17678.4165
Kia,5813387,Forte,2011,72500,Automatic,17800.0,1998,5,Silver,156.0,194.0,52.0,11739.495
BMW,6602779,328i,2013,72500,Automatic,124800.0,1997,5,White,245.0,350.0,60.0,11966.537456
Toyota,6602873,Corolla Altis,2013,72500,Automatic,48800.0,1798,5,White,140.0,173.0,55.0,11705.936000000002
Mercedes-Benz,6601883,C250 CGI,2013,57500,Automatic,98800.0,1796,5,Black,204.0,310.0,66.0,11758.42329
Nissan,6603817,Grand Livina,2008,87500,Automatic,22888.0,1598,7,Black,105.0,150.0,52.0,11876.982
Lexus,6538537,RX270,2014,42500,Automatic,156800.0,2672,5,Black,188.0,252.0,72.0,15150.59325
BMW,6251221,X3,2015,42500,Automatic,142800.0,1997,5,Gold,184.0,270.0,67.0,14698.972925999999
Honda,6603800,Civic,2013,85000,Automatic,61800.0,1997,5,Black,155.0,190.0,50.0,11395.873125
Proton,6338372,Inspira,2013,67500,Manual,30800.0,1798,5,Silver,140.0,177.0,59.0,11984.368
Toyota,6552045,Previa,2014,82500,Automatic,124800.0,2362,7,Black,170.0,224.0,65.0,15104.25
Mitsubishi,6552139,ASX,2014,82500,Automatic,53800.0,1998,5,Black,150.0,197.0,60.0,12277.47225
Lexus,6426010,GS250,2013,97500,Automatic,115500.0,2499,5,Silver,209.0,253.0,66.0,12984.42
BMW,6495295,523i,2009,117500,Automatic,46800.0,2497,5,Black,190.0,230.0,70.0,13118.761448000001
Audi,6599172,Q3,2014,72500,Automatic,74800.0,1395,5,Brown,152.0,250.0,64.0,12910.527479999999
Toyota,6485420,Vellfire,2012,47500,Automatic,126300.0,3456,7,White,280.0,344.0,65.0,17077.96
Toyota,6584445,Vios,2009,97500,Automatic,24750.0,1497,5,Grey,109.0,141.0,42.0,10672.6
Audi,5816938,A4,2008,77500,Automatic,40800.0,1798,5,Gold,160.0,250.0,65.0,12254.616506
BMW,6260566,X5,2007,72500,Automatic,28800.0,2996,5,Blue,272.0,315.0,85.0,16569.993012
Ford,5747874,Focus,2012,57500,Automatic,27800.0,1999,5,Silver,170.0,202.0,55.0,11653.222271999999
Ford,6404397,Focus,2013,57500,Automatic,34800.0,1999,5,Red,170.0,202.0,55.0,11653.222271999999
Toyota,6603691,Prius,2011,92500,Automatic,30888.0,1798,5,White,99.0,142.0,45.0,11596.223
Toyota,6584628,Estima,2007,52500,Automatic,66800.0,2362,7,Grey,170.0,220.0,65.0,15104.25
Proton,6556697,Saga,2012,97500,Manual,13800.0,1332,5,Bronze,95.0,120.0,40.0,10924.3008
Perodua,6554551,Alza,2013,92500,Automatic,33800.0,1495,7,Grey,103.0,136.0,42.0,11546.5095
Honda,6366831,Civic,2007,92500,Automatic,39800.0,1998,5,Black,155.0,188.0,50.0,11401.075
Honda,6580765,Jazz,2005,122500,Automatic,21800.0,1497,5,Black,90.0,131.0,42.0,10816.5915
Mazda,6289028,RX-8,2007,82500,Automatic,46800.0,1308,4,Silver,209.0,222.0,61.0,10495.215
Mercedes-Benz,6153241,E250 CGI,2009,62500,Automatic,71800.0,1796,4,Silver,204.0,310.0,80.0,11721.707316
Ford,6584515,Ranger,2016,27500,Automatic,73800.0,2198,5,Grey,160.0,385.0,80.0,18101.5758
Honda,6554505,Civic,2017,52500,Automatic,98800.0,1498,5,Grey,173.0,220.0,47.0,11794.387920000001
Perodua,6524475,Myvi,2016,67500,Automatic,28800.0,1298,5,Gold,91.0,117.0,40.0,9658.91475
Mercedes-Benz,6260583,S350L,2004,92500,Automatic,15800.0,3724,5,Silver,245.0,350.0,88.0,13829.715059999999
Mercedes-Benz,6380386,E200K,2005,92500,Automatic,27800.0,1796,5,Silver,163.0,240.0,65.0,12746.230992
Nissan,6380415,Grand Livina,2011,82500,Automatic,28500.0,1598,7,Silver,105.0,150.0,52.0,11876.982
Nissan,6470944,Navara,2013,62500,Automatic,37800.0,2488,5,White,144.0,356.0,80.0,17222.39
Proton,6337859,Suprima S,2013,52500,Automatic,28500.0,1561,5,White,140.0,205.0,50.0,12346.375104
Perodua,6475091,Myvi,2014,62500,Automatic,27600.0,1298,5,Purple,91.0,117.0,40.0,9492.24825
Volvo,5868402,S60,2013,42500,Automatic,62800.0,1999,5,Black,241.0,320.0,67.0,14402.095344
Honda,6377484,Stream,2011,97500,Automatic,63800.0,1799,7,Black,140.0,174.0,55.0,11967.80175
Honda,6377397,City,2008,122500,Automatic,22800.0,1497,5,Grey,90.0,131.0,42.0,11017.3635
Proton,6500127,Persona,2012,102500,Automatic,16800.0,1597,5,Grey,111.0,148.0,50.0,11105.42235
Nissan,6500000,X-Trail,2011,97500,Automatic,30800.0,1998,5,Silver,150.0,200.0,60.0,13333.25125
Perodua,6524275,Myvi,2006,112500,Automatic,13800.0,1298,5,Silver,87.0,116.0,40.0,9600.39
Toyota,6500285,Vios,2009,92500,Automatic,27800.0,1497,5,Grey,109.0,141.0,42.0,10672.6
Toyota,6500298,Vios,2012,82500,Manual,32800.0,1497,5,White,109.0,141.0,42.0,10672.6
Proton,6500050,Exora,2012,107500,Automatic,27800.0,1561,6,Brown,140.0,205.0,55.0,14047.015248
MINI,5408482,Countryman,2018,2500,Automatic,188800.0,1499,5,White,136.0,220.0,36.0,12211.300901999999
Toyota,6502105,Vios,2006,137500,Automatic,19800.0,1496,5,Black,109.0,142.0,45.0,10422.512625
Peugeot,6602217,208,2013,32500,Automatic,28800.0,1598,5,White,122.0,160.0,50.0,10059.280279999999
Toyota,6078684,Land Cruiser,2011,72000,Automatic,198800.0,4608,8,White,318.0,460.0,55.0,18674.1225
Toyota,6591368,Estima,2003,117500,Automatic,32900.0,2362,7,White,160.0,221.0,70.0,15112.791000000001
BMW,6442446,730Li,2011,117500,Automatic,72800.0,2996,5,Black,258.0,310.0,82.0,14651.745072
Peugeot,6599118,408,2013,82500,Automatic,18888.0,1997,5,White,145.0,200.0,55.0,12959.19075
Honda,6599109,HR-V,2018,62500,Automatic,69888.0,1799,5,White,143.0,172.0,50.0,12212.39364
BMW,6603305,118i,2015,77500,Automatic,69888.0,1598,5,White,170.0,250.0,52.0,10844.87306
Mitsubishi,6226757,Triton,2010,82500,Automatic,36900.0,2477,5,Black,136.0,314.0,75.0,16478.1
Mercedes-Benz,6603323,GLA200,2017,17500,Automatic,152888.0,1595,5,Black,156.0,250.0,50.0,11904.592392
BMW,6603375,118i,2015,27500,Automatic,73888.0,1598,5,Black,170.0,250.0,52.0,10844.87306
Toyota,6541891,Alphard,2004,107500,Automatic,48800.0,2362,7,Black,159.0,220.0,70.0,16904.547
Honda,6570942,Jazz,2003,137500,Automatic,19800.0,1339,5,White,83.0,119.0,42.0,9783.25625
Proton,6570924,Saga,2012,57500,Automatic,15800.0,1332,5,Gold,95.0,120.0,40.0,10924.3008
Perodua,6583691,Myvi,2006,107500,Manual,9800.0,1298,5,Black,87.0,116.0,40.0,9600.39
Toyota,6592030,Vios,2005,102500,Automatic,16800.0,1496,5,Silver,109.0,142.0,45.0,10422.512625
Toyota,6603442,Avanza,2004,92500,Automatic,15800.0,1298,7,Silver,88.0,120.0,45.0,11211.628999999999
MINI,6309787,Cooper,2010,77500,Automatic,65000.0,1598,4,Red,184.0,260.0,50.0,8993.374731
Mercedes-Benz,6404379,S300L,2007,117500,Automatic,62800.0,2996,5,Black,314.0,300.0,90.0,14363.588303999999
Mazda,6602312,5,2013,127500,Automatic,51000.0,1999,7,White,144.0,180.0,60.0,12958.35625
Lexus,6580411,LS460,2006,97500,Automatic,46600.0,4608,5,White,379.0,493.0,84.0,13816.78125
Proton,6500354,Saga,2010,90000,Manual,13800.0,1332,5,White,95.0,120.0,40.0,10741.94352
Mercedes-Benz,6603250,E250,2016,30000,Automatic,230000.0,1991,5,Red,211.0,350.0,66.0,13384.337328
Proton,6603365,Waja,2008,87500,Automatic,9800.0,1597,5,Blue,125.0,150.0,55.0,11032.122
Mercedes-Benz,6602664,GLA250,2016,37500,Automatic,158888.0,1991,5,Black,211.0,350.0,56.0,11904.592392
Toyota,6601845,Estima,2009,97500,Automatic,91800.0,2362,7,White,170.0,223.0,65.0,15061.095
Hyundai,6471545,Elantra,2012,72500,Automatic,38800.0,1797,5,Maroon,150.0,178.0,55.0,11618.88375
Hyundai,6458110,Grand Starex,2014,72500,Automatic,93800.0,2497,11,Black,170.0,392.0,75.0,18942.0
Volkswagen,6306809,Jetta,2011,82500,Automatic,31800.0,1390,5,Silver,160.0,240.0,55.0,12236.921424
Toyota,6602772,Wish,2005,152500,Automatic,33800.0,1794,7,Black,179.0,170.0,60.0,12262.4775
Honda,6430428,Accord,2014,72500,Automatic,76800.0,1997,5,Grey,155.0,190.0,65.0,13198.9175
Honda,6528097,Accord,2005,97500,Automatic,21800.0,1998,5,Black,150.0,186.0,65.0,12790.323
Proton,6603282,Saga,2011,87500,Automatic,11800.0,1332,5,Blue,95.0,120.0,40.0,10924.3008
Mercedes-Benz,6563820,C200K,2008,87500,Automatic,43800.0,1796,5,Grey,184.0,250.0,66.0,11708.48628
Mercedes-Benz,6063949,G63 AMG,2014,22500,Automatic,780000.0,5461,5,Black,544.0,760.0,96.0,16795.79328
Ford,6603230,Focus,2013,62500,Automatic,29800.0,1999,5,White,170.0,202.0,55.0,11653.222271999999
Toyota,6358658,Corolla Altis,2012,87500,Automatic,45800.0,1798,5,White,140.0,173.0,55.0,11705.936000000002
Mercedes-Benz,6289556,C250 CGI,2012,72500,Automatic,65999.0,1796,5,Silver,204.0,310.0,66.0,11758.42329
Toyota,6586716,Estima,2000,200000,Automatic,27000.0,2362,7,Gold,160.0,221.0,70.0,15176.9625
Ford,6583446,Fiesta,2013,60000,Automatic,22800.0,1498,5,White,111.0,140.0,43.0,11084.422734
Honda,6196225,City,2017,43000,Automatic,67800.0,1497,5,Black,120.0,145.0,40.0,11115.6066
Honda,6567936,Jazz,2017,30000,Automatic,72800.0,1496,5,White,110.0,134.0,40.0,11271.286488
Toyota,6487377,Vios,2016,52500,Automatic,51888.0,1497,5,Grey,109.0,141.0,42.0,11058.075
Honda,6371578,HR-V,2016,32500,Automatic,74500.0,1799,5,Grey,143.0,172.0,50.0,12212.39364
Nissan,6603189,Livina X-Gear,2011,87500,Automatic,32800.0,1598,5,White,105.0,150.0,52.0,11944.13625
Perodua,6271713,Myvi,2018,10000,Automatic,44500.0,1496,5,Black,103.0,136.0,36.0,10238.104875
Mercedes-Benz,6391166,E250,2011,42500,Automatic,89800.0,1796,4,Red,204.0,310.0,80.0,11721.707316
Proton,6596690,Saga,2018,32500,Automatic,26000.0,1332,5,Blue,95.0,120.0,40.0,10906.752969
Mazda,6601878,3,2015,97500,Automatic,68000.0,1998,5,Blue,165.0,210.0,51.0,11920.595
Hyundai,6429192,Ioniq,2018,47500,Automatic,63800.0,1580,5,Grey,105.0,147.0,45.0,11796.33
Peugeot,6564151,Traveller,2017,22500,Automatic,126800.0,1997,8,Black,152.0,370.0,70.0,17984.3328
Toyota,6483681,Caldina,2002,87500,Automatic,21800.0,1998,5,White,152.0,200.0,60.0,11339.493
Porsche,6108242,Macan,2014,57500,Automatic,328800.0,2997,5,Blue,340.0,460.0,65.0,14618.538312
Mercedes-Benz,5904129,C43 AMG,2018,2500,Automatic,350000.0,2996,5,White,390.0,520.0,66.0,12230.55372
Volkswagen,6602846,Jetta,2014,77500,Automatic,45800.0,1390,5,White,160.0,240.0,55.0,12236.921424
Audi,6365365,A6,2013,107500,Automatic,72800.0,1984,5,Grey,213.0,350.0,73.0,13401.58305
Toyota,6567578,Avanza,2007,147500,Automatic,21500.0,1495,7,Black,109.0,141.0,45.0,11417.858999999999
Mitsubishi,6567581,Triton,2009,152500,Automatic,39300.0,3200,5,Silver,160.0,343.0,75.0,16397.325
Toyota,6567584,Camry,2008,152500,Automatic,46300.0,2362,5,Silver,167.0,224.0,70.0,12908.805
Toyota,6567588,Corolla Altis,2014,102500,Automatic,77800.0,1987,5,White,145.0,187.0,55.0,11979.4752
Toyota,6472180,Avanza,2005,152500,Automatic,14300.0,1298,7,Blue,88.0,120.0,45.0,11211.628999999999
Peugeot,6602284,508,2013,62500,Automatic,59800.0,1598,5,White,158.0,240.0,72.0,14800.533308000002
Mercedes-Benz,6526489,A250,2013,92500,Automatic,126800.0,1991,5,Silver,211.0,350.0,50.0,10985.97488
Toyota,6526005,Harrier,2011,102500,Automatic,77800.0,2362,5,Black,160.0,221.0,75.0,14661.108
Audi,6553664,A6,2015,77500,Automatic,67888.0,1984,5,Black,182.0,320.0,55.0,13401.58305
Lexus,6600676,LX570,2013,67500,Automatic,268800.0,5663,8,White,385.0,543.0,93.0,18940.5216
BMW,6342052,530i,2007,117500,Automatic,38800.0,2996,5,Black,258.0,300.0,70.0,13118.761448000001
Mercedes-Benz,6570688,C250 CGI,2010,107500,Automatic,66800.0,1796,5,Grey,204.0,310.0,66.0,11732.81139
BMW,6600738,X1,2014,87500,Automatic,77800.0,1997,5,Purple,184.0,270.0,63.0,12372.81114
Lexus,6547228,CT200h,2014,72500,Automatic,63888.0,1798,5,Red,99.0,142.0,45.0,11171.12625
Mazda,6602861,3,2011,77500,Automatic,33800.0,1598,5,White,105.0,145.0,55.0,11583.5265
BMW,6602261,320i,2008,172500,Automatic,33800.0,1995,5,Black,150.0,200.0,60.0,11670.44564
